timestamp_s,can_id_hex,dlc,data_hex,is_extended,is_remote
54.482237,1CEBFF0B,8,02 04 08 0C 22 04 04 0B,1,0
54.486292,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.487275,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
54.496187,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.497145,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
54.506132,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.507144,18FEFF00,8,FC FF FF FF FF FF FF FF,1,0
54.510127,0C00000B,8,30 FF FF FA FF FF FF 41,1,0
54.510706,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
54.512159,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.514187,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
54.516132,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
54.516705,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.518173,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.526140,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
54.526705,1CEBFF29,8,01 FF 0F C0 12 5E E0 47,1,0
54.528225,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.535172,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.546178,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.556236,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.562161,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.566190,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.567180,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.575176,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.576231,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
54.585158,1CEBFF29,8,02 25 60 22 47 E0 2E 23,1,0
54.586180,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.587169,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
54.596234,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.597192,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
54.606183,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.610176,0C00000B,8,30 FF FF FA FF FF FF 52,1,0
54.610758,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
54.612206,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.614233,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
54.616185,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
54.616754,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.618222,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.626183,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
54.626755,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.635233,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.636180,0C00290B,8,30 FF FF 7D FF FF FF 55,1,0
54.646223,1CEBFF29,8,03 A0 41 E4 05 1D FF FF,1,0
54.647221,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.656287,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.657233,18FEDF00,8,84 FF FF FF 7D FF FE 00,1,0
54.662213,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.666231,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.667230,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.676284,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.677226,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
